Time, GyroX, GyroY, GyroZ, AccX, AccY, AccZ, Pressure, TempMS, Height, KalHeight
412262,501.09,-498.71,-276.93,0.31,-1.12,-0.28,1015.66,6.26,10.72,10.71
412338,444.72,-457.94,-238.46,0.24,-1.15,-0.34,1015.66,6.26,10.72,10.72
412417,487.85,-246.00,-182.29,0.23,-1.17,-0.44,1015.61,6.24,11.11,11.12
412490,501.09,-163.80,-63.40,0.30,-1.14,-0.40,1015.72,6.24,10.23,10.23
412565,501.09,-408.68,74.02,0.37,-1.19,-0.25,1015.82,6.24,9.43,9.43
412637,501.09,-498.71,103.21,0.37,-1.18,-0.22,1015.88,6.26,8.95,8.95
412710,501.09,-498.71,16.28,0.34,-1.23,-0.24,1015.82,6.24,9.43,9.44
412782,501.09,-498.71,-175.07,0.28,-1.27,-0.25,1015.93,6.24,8.55,8.55
412856,501.09,-498.71,-333.14,0.23,-1.23,-0.35,1015.98,6.26,8.15,8.15
412930,482.33,-498.71,-342.24,0.21,-1.07,-0.45,1016.04,6.24,7.67,7.67
413003,501.09,-344.49,-246.35,0.31,-1.10,-0.47,1015.93,6.24,8.55,8.56
413077,501.09,-344.91,-136.56,0.33,-1.18,-0.34,1016.04,6.24,7.67,7.67
413151,501.09,-427.62,-120.21,0.25,-1.26,-0.27,1016.20,6.26,6.39,6.39
413225,501.09,-460.58,-127.62,0.19,-1.19,-0.34,1016.26,6.24,5.91,5.91
413299,501.09,-387.59,-95.92,0.25,-1.09,-0.41,1016.26,6.24,5.91,5.91
413372,501.09,-367.77,-13.22,0.32,-0.99,-0.37,1016.26,6.24,5.91,5.91
413445,501.09,-498.71,62.90,0.40,-1.12,-0.27,1016.37,6.24,5.04,5.03
413517,501.09,-498.71,18.34,0.34,-1.25,-0.23,1016.37,6.24,5.04,5.04
413589,501.09,-498.71,-131.54,0.23,-1.30,-0.25,1016.37,6.24,5.04,5.04
413663,501.09,-498.71,-271.72,0.20,-1.21,-0.36,1016.37,6.24,5.04,5.04
413737,501.09,-473.78,-291.59,0.24,-1.28,-0.49,1016.59,6.24,3.28,3.27
413811,501.09,-326.44,-181.88,0.36,-1.24,-0.44,1016.48,6.24,4.16,4.16
413885,501.09,-491.81,-22.76,0.42,-1.15,-0.29,1016.59,6.24,3.28,3.27
413958,501.09,-498.71,7.67,0.39,-1.25,-0.22,1016.59,6.24,3.28,3.28
414030,501.09,-498.71,-111.62,0.24,-1.22,-0.19,1016.70,6.24,2.40,2.39
414102,468.33,-498.71,-241.59,0.19,-1.20,-0.28,1016.86,6.26,1.12,1.12
414176,407.68,-498.71,-286.65,0.19,-1.12,-0.44,1016.86,6.26,1.12,1.12
414250,501.09,-252.88,-245.57,0.22,-0.98,-0.47,1016.81,6.24,1.52,1.52
414324,501.09,-238.18,-109.75,0.34,-1.02,-0.31,1016.81,6.24,1.52,1.52
414398,501.09,-498.71,9.93,0.36,-1.12,-0.24,1017.02,6.24,-0.16,-0.16
414471,501.09,-498.71,6.41,0.29,-1.23,-0.29,1017.07,6.26,-0.56,-0.56
414544,501.09,-498.71,-117.26,0.23,-1.21,-0.26,1016.91,6.24,0.72,0.72
414618,501.09,-498.71,-259.57,0.24,-1.19,-0.29,1017.02,6.24,-0.16,-0.16
414694,497.20,-498.71,-332.96,0.24,-1.14,-0.44,1017.18,6.26,-1.44,-1.44
414770,501.09,-498.71,-331.33,0.25,-1.12,-0.48,1017.13,6.24,-1.04,-1.04
414846,501.09,-482.20,-279.14,0.34,-1.15,-0.32,1017.13,6.24,-1.04,-1.04
414922,501.09,-498.71,-243.92,0.29,-1.13,-0.31,1017.24,6.24,-1.92,-1.92
414998,501.09,-482.65,-223.92,0.21,-1.09,-0.42,1017.24,6.24,-1.92,-1.92
415074,501.09,-256.26,-167.39,0.24,-1.18,-0.43,1017.35,6.24,-2.80,-2.80
415150,501.09,-287.89,-70.35,0.30,-1.20,-0.31,1017.35,6.24,-2.80,-2.80
415225,501.09,-467.34,-30.71,0.30,-1.18,-0.24,1017.46,6.24,-3.67,-3.68
415300,501.09,-498.71,-35.59,0.29,-1.14,-0.29,1017.35,6.24,-2.80,-2.79
415375,501.09,-498.71,-40.00,0.31,-1.16,-0.35,1017.57,6.24,-4.55,-4.56
415450,501.09,-498.71,-77.78,0.28,-1.05,-0.28,1017.57,6.24,-4.55,-4.55
415525,501.09,-498.71,-157.81,0.31,-1.17,-0.27,1017.57,6.24,-4.55,-4.55
415601,501.09,-498.71,-231.10,0.25,-1.15,-0.34,1017.57,6.24,-4.55,-4.55
415677,501.09,-498.71,-270.61,0.19,-1.15,-0.43,1017.68,6.24,-5.43,-5.43
415753,501.09,-406.41,-253.05,0.25,-1.14,-0.37,1017.89,6.24,-7.11,-7.11
415830,501.09,-437.14,-201.00,0.28,-1.09,-0.32,1017.79,6.24,-6.31,-6.31
415906,501.09,-498.71,-153.88,0.27,-1.03,-0.37,1017.89,6.24,-7.11,-7.11
415982,501.09,-455.78,-102.03,0.24,-1.08,-0.42,1017.89,6.24,-7.11,-7.11
416058,501.09,-460.64,-69.43,0.27,-1.22,-0.27,1018.00,6.24,-7.99,-7.99
416133,501.09,-498.71,-112.56,0.26,-1.33,-0.12,1018.00,6.24,-7.99,-7.99
416209,489.52,-498.71,-154.90,0.31,-1.47,-0.23,1018.00,6.24,-7.99,-7.99
416285,501.09,-498.71,-187.63,0.21,-1.12,-0.36,1017.89,6.24,-7.11,-7.11
416361,501.09,-275.83,-75.36,0.39,-0.89,-0.24,1018.11,6.24,-8.86,-8.87
416436,472.30,-498.71,178.37,0.62,-0.89,-0.13,1018.22,6.24,-9.74,-9.74
416511,501.09,-498.71,347.73,0.33,-1.27,-0.35,1018.22,6.24,-9.74,-9.74
416586,501.09,-498.71,-271.62,0.32,-1.73,0.22,1018.22,6.24,-9.74,-9.74
416661,242.69,-498.71,-500.42,0.05,-1.22,-0.27,1018.33,6.24,-10.62,-10.62
416739,171.68,-498.71,-500.42,0.01,-0.93,-0.58,1018.33,6.24,-10.62,-10.62
416817,247.14,-124.62,-500.42,0.20,-0.75,-0.40,1018.33,6.24,-10.62,-10.62
416895,449.12,-97.54,-230.76,0.42,-0.97,-0.49,1018.44,6.24,-11.50,-11.50
416972,501.09,72.77,223.74,0.48,-1.44,-0.48,1018.55,6.24,-12.37,-12.37
417047,501.09,-2.64,-211.66,2.00,-2.00,-0.58,1018.66,6.24,-13.25,-13.25
417123,-344.64,-53.31,236.34,-0.83,-0.13,-1.46,1018.55,6.24,-12.37,-12.37
417201,-200.24,-24.82,-30.68,-0.56,-0.86,-2.00,1018.55,6.24,-12.37,-12.37
417280,109.20,255.38,-50.61,0.66,-0.81,-0.49,1018.66,6.24,-13.25,-13.25
417356,-27.70,-34.23,27.35,0.36,-0.88,-0.41,1018.55,6.24,-12.37,-12.37
417431,9.98,10.80,0.12,0.65,-0.83,-0.22,1018.55,6.24,-12.37,-12.37
417501,1.75,-7.08,-0.15,0.61,-0.82,-0.24,1018.60,6.26,-12.77,-12.77
417573,1.94,3.94,1.12,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
417643,-0.24,4.40,-0.15,0.57,-0.84,-0.27,1018.55,6.24,-12.37,-12.37
417715,-1.44,-1.66,-0.18,0.56,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
417788,-1.12,-2.52,1.19,0.56,-0.84,-0.28,1018.55,6.24,-12.37,-12.37
417860,-0.56,0.43,0.38,0.55,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
417931,0.19,-1.34,2.16,0.57,-0.84,-0.28,1018.66,6.24,-13.25,-13.25
418001,-0.27,-0.58,0.35,0.54,-0.84,-0.33,1018.55,6.24,-12.37,-12.37
418073,-0.51,-1.11,0.84,0.56,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
418145,-0.76,1.33,1.09,0.55,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
418216,0.78,-0.47,-0.47,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
418301,0.27,0.08,0.69,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
418358,-1.83,-1.34,0.09,0.56,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
418429,-0.12,-1.00,1.30,0.55,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
418501,-1.00,-2.03,0.74,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
418573,-0.21,-0.29,1.01,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
418645,-0.47,-1.81,1.10,0.56,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
418717,0.20,-0.62,3.03,0.54,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
418788,2.17,-0.78,0.00,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
418859,1.24,-1.68,1.76,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
418929,0.01,0.25,0.55,0.55,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
418999,-0.88,0.20,0.43,0.54,-0.84,-0.32,1018.66,6.24,-13.25,-13.25
419070,1.17,-0.56,1.59,0.56,-0.85,-0.30,1018.55,6.24,-12.37,-12.37
419145,-0.88,-2.23,1.16,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
419213,-0.51,1.87,0.81,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
419284,0.14,-1.13,-0.27,0.56,-0.83,-0.31,1018.55,6.24,-12.37,-12.37
419356,0.10,0.74,0.89,0.55,-0.83,-0.30,1018.55,6.24,-12.37,-12.37
419425,0.08,-2.32,1.07,0.55,-0.85,-0.30,1018.66,6.24,-13.25,-13.25
419496,-0.93,0.14,0.93,0.56,-0.83,-0.31,1018.55,6.24,-12.37,-12.37
419567,-1.00,-1.34,0.63,0.56,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
419639,0.27,-0.42,0.60,0.56,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
419710,-1.03,-1.17,1.10,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
419782,0.27,-0.96,0.95,0.55,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
419852,0.23,-0.97,0.08,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
419923,2.08,0.86,1.88,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
419993,-0.57,-0.47,0.37,0.55,-0.84,-0.29,1018.55,6.24,-12.37,-12.37
420065,0.62,-0.21,1.58,0.55,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
420136,-0.91,-0.85,0.75,0.55,-0.83,-0.31,1018.66,6.24,-13.25,-13.25
420208,-0.24,-0.61,0.66,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
420280,-0.19,0.80,0.74,0.54,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
420350,-0.16,-0.46,-0.06,0.56,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
420423,0.45,0.58,0.46,0.55,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
420493,0.77,-1.02,0.45,0.55,-0.85,-0.30,1018.66,6.24,-13.25,-13.25
420564,-0.36,-0.99,-0.26,0.55,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
420637,0.10,-0.94,1.18,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
420708,0.27,2.12,0.57,0.55,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
420777,-0.13,-1.48,0.08,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
420849,1.01,0.87,1.07,0.54,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
420919,-0.01,-0.91,-0.13,0.55,-0.83,-0.31,1018.55,6.24,-12.37,-12.37
420992,1.07,-2.29,-0.46,0.56,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
421064,-0.32,-0.50,0.45,0.56,-0.84,-0.32,1018.66,6.24,-13.25,-13.25
421136,0.22,-0.73,1.03,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
421207,-0.42,0.49,-0.53,0.55,-0.83,-0.30,1018.55,6.24,-12.37,-12.37
421279,-1.57,-1.68,1.03,0.54,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
421350,0.27,-1.04,0.78,0.56,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
421421,0.20,0.20,0.57,0.55,-0.83,-0.31,1018.66,6.24,-13.25,-13.25
421491,1.09,-0.78,0.52,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
421562,0.81,-0.04,0.69,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
421633,-0.74,-0.26,1.80,0.55,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
421705,0.07,-1.42,0.69,0.56,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
421775,-1.38,-0.49,0.90,0.55,-0.84,-0.32,1018.55,6.24,-12.37,-12.37
421847,1.01,-0.41,0.54,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
421918,1.17,-0.99,0.93,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
421989,-0.44,-0.20,1.04,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
422061,-1.22,-0.99,-0.71,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
422134,-0.07,0.49,0.81,0.56,-0.83,-0.31,1018.55,6.24,-12.37,-12.37
422205,-1.77,-0.35,0.08,0.54,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
422276,-0.77,-0.64,1.09,0.56,-0.84,-0.30,1018.55,6.24,-12.37,-12.37
422348,-1.03,0.52,0.58,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
422419,-0.90,-1.13,0.25,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
422491,-0.33,-0.46,0.35,0.55,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
422562,-1.92,-1.98,0.81,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
422635,-0.16,1.80,2.17,0.54,-0.85,-0.31,1018.55,6.24,-12.37,-12.37
422706,-0.35,-1.63,0.58,0.55,-0.83,-0.30,1018.55,6.24,-12.37,-12.37
422777,-1.43,0.69,1.33,0.56,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
422848,1.06,-0.81,1.19,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
422919,0.95,-0.85,1.19,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
422990,1.01,-0.70,1.29,0.54,-0.85,-0.33,1018.66,6.24,-13.25,-13.25
423061,0.16,0.37,0.25,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
423131,1.18,-0.76,1.48,0.55,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
423201,-0.94,-0.81,-0.23,0.55,-0.83,-0.30,1018.50,6.22,-11.97,-11.97
423274,-0.15,-0.58,-0.29,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
423347,1.35,-1.40,-0.47,0.55,-0.84,-0.31,1018.61,6.22,-12.85,-12.85
423419,0.14,1.56,-0.21,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
423490,1.01,-1.46,-0.12,0.55,-0.84,-0.31,1018.50,6.22,-11.97,-11.97
423562,1.17,-0.35,0.45,0.56,-0.83,-0.31,1018.50,6.22,-11.97,-11.97
423633,0.17,-0.15,1.01,0.56,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
423704,-0.02,0.23,1.24,0.56,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
423774,1.39,-1.59,-0.62,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
423846,-0.76,-2.53,-1.28,0.56,-0.83,-0.30,1018.66,6.24,-13.25,-13.25
423919,0.28,1.58,1.82,0.55,-0.86,-0.30,1018.55,6.24,-12.37,-12.37
423989,-0.79,-1.94,0.86,0.56,-0.84,-0.30,1018.66,6.24,-13.25,-13.25
424061,-1.93,-0.52,1.01,0.55,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
424133,1.10,-1.63,0.41,0.55,-0.84,-0.31,1018.66,6.24,-13.25,-13.25
424204,-0.30,0.64,0.69,0.56,-0.84,-0.31,1018.55,6.24,-12.37,-12.37
424274,2.17,8.77,-1.31,0.51,-0.82,-0.29,1018.55,6.24,-12.37,-12.37
424345,-3.80,-3.71,-10.13,0.58,-0.87,-0.24,1018.66,6.24,-13.25,-13.25
424419,5.98,0.49,-2.70,0.55,-0.74,-0.31,1018.55,6.24,-12.37,-12.37
424490,-9.63,-33.02,3.82,0.51,-0.86,-0.34,1018.55,6.24,-12.37,-12.37
424563,7.15,24.35,-26.68,0.63,-0.81,-0.23,1018.50,6.22,-11.97,-11.97
424636,-17.20,12.08,4.34,0.43,-0.81,-0.55,1018.55,6.24,-12.37,-12.37
424709,-8.65,-12.27,-1.78,0.57,-0.80,-0.49,1018.55,6.24,-12.37,-12.37
424783,-3.67,-3.00,-0.64,0.55,-0.83,-0.39,1018.61,6.22,-12.85,-12.85
424856,0.20,2.89,-0.70,0.55,-0.81,-0.36,1018.55,6.24,-12.37,-12.37
424926,-0.86,-2.30,1.24,0.58,-0.82,-0.32,1018.55,6.24,-12.37,-12.37
424998,-0.93,2.37,-0.70,0.54,-0.83,-0.35,1018.50,6.22,-11.97,-11.97
425070,-2.25,-6.88,-1.69,0.60,-0.83,-0.32,1018.66,6.24,-13.25,-13.25
425143,1.73,0.20,-0.06,0.57,-0.82,-0.34,1018.50,6.22,-11.97,-11.97
425217,1.18,1.45,-5.33,0.58,-0.83,-0.33,1018.61,6.22,-12.85,-12.85
425285,1.18,-1.78,-0.75,0.56,-0.82,-0.37,1018.66,6.24,-13.25,-13.25
425357,-0.68,-3.69,1.25,0.59,-0.83,-0.31,1018.50,6.22,-11.97,-11.97
425428,2.83,7.93,-1.13,0.56,-0.83,-0.33,1018.66,6.24,-13.25,-13.25
425499,2.10,1.30,-0.13,0.58,-0.82,-0.32,1018.55,6.24,-12.37,-12.37
425570,2.42,2.89,-0.73,0.59,-0.81,-0.30,1018.55,6.24,-12.37,-12.37
425641,-1.23,-5.26,-2.09,0.60,-0.84,-0.35,1018.66,6.24,-13.25,-13.25
425714,-4.56,-2.85,-5.88,0.60,-0.83,-0.31,1018.55,6.24,-12.37,-12.37
425787,-1.09,-6.26,-0.97,0.63,-0.80,-0.26,1018.55,6.24,-12.37,-12.37
425860,-10.33,-0.67,-13.75,0.57,-0.83,-0.25,1018.61,6.22,-12.85,-12.85
425935,-54.44,-47.54,-24.52,0.64,-0.82,-0.29,1018.66,6.24,-13.25,-13.25
426011,22.45,41.33,-63.86,0.37,-0.87,-0.15,1018.55,6.24,-12.37,-12.37
426085,-20.10,-15.75,5.04,0.66,-0.76,-0.41,1018.50,6.22,-11.97,-11.97
426159,10.30,12.02,12.45,0.55,-0.81,-0.32,1018.61,6.22,-12.85,-12.85
426232,2.78,4.40,-3.66,0.55,-0.80,-0.40,1018.61,6.22,-12.85,-12.85
426302,47.91,-25.31,-12.56,0.76,-1.09,-0.45,1018.61,6.22,-12.85,-12.85
426377,58.39,-19.26,103.19,0.73,-1.09,-0.54,1018.61,6.22,-12.85,-12.85
426452,37.98,19.85,136.45,0.62,-1.09,-0.22,1018.61,6.22,-12.85,-12.85
426526,54.19,32.86,96.12,0.46,-1.04,-0.25,1018.66,6.24,-13.25,-13.25
426599,55.01,-22.67,75.41,0.38,-0.81,-0.21,1018.50,6.22,-11.97,-11.97
426673,-12.57,60.52,94.29,0.48,-0.76,-0.21,1018.66,6.24,-13.25,-13.25
426747,-7.63,113.91,40.49,0.44,-0.85,-0.09,1018.55,6.24,-12.37,-12.37
426834,1.10,126.48,-12.87,0.41,-1.20,-0.12,1018.66,6.24,-13.25,-13.25
426895,41.72,79.00,-51.02,0.30,-0.90,-0.32,1018.55,6.24,-12.37,-12.37
426969,86.14,-2.26,-96.56,0.41,-0.60,-0.01,1018.55,6.24,-12.37,-12.37
427043,19.52,32.20,-58.65,0.29,-1.08,-0.23,1018.55,6.24,-12.37,-12.37
427117,-42.68,15.38,54.67,0.25,-1.15,-0.26,1018.55,6.24,-12.37,-12.37
427191,-80.04,42.83,88.37,0.40,-0.90,-0.00,1018.66,6.24,-13.25,-13.25
427265,-37.81,37.82,72.43,0.45,-1.08,0.15,1018.50,6.22,-11.97,-11.97
427338,8.97,4.60,58.38,0.31,-1.03,-0.14,1018.55,6.24,-12.37,-12.37
427409,18.05,9.32,47.16,0.26,-0.81,-0.21,1018.55,6.24,-12.37,-12.37
427480,12.89,5.03,16.70,0.38,-0.86,0.10,1018.50,6.22,-11.97,-11.97
427551,-16.68,77.83,16.92,0.19,-0.78,-0.22,1018.50,6.22,-11.97,-11.97
427625,-21.80,16.90,29.30,0.52,-1.17,0.22,1018.50,6.22,-11.97,-11.97
427698,-20.94,2.32,16.57,-0.03,-0.91,-0.62,1018.61,6.22,-12.85,-12.85
427772,-11.40,-10.42,18.32,-0.03,-0.95,-0.52,1018.55,6.24,-12.37,-12.37
427848,-42.27,-2.26,5.90,0.15,-1.08,-0.31,1018.50,6.22,-11.97,-11.97
427921,-4.09,-37.97,23.65,0.25,-1.13,-0.00,1018.39,6.22,-11.10,-11.09
427995,14.89,-19.26,38.78,0.13,-0.99,-0.17,1018.50,6.22,-11.97,-11.98
428069,11.88,3.10,46.89,0.11,-1.05,-0.28,1018.50,6.22,-11.97,-11.97
428141,6.17,59.22,29.76,0.25,-1.07,-0.02,1018.39,6.22,-11.10,-11.09
428213,39.27,1.30,-40.85,0.21,-1.05,-0.18,1018.39,6.22,-11.10,-11.10
428286,-2.01,-15.52,-67.88,0.14,-0.96,-0.22,1018.39,6.22,-11.10,-11.10
428361,-81.96,136.95,-36.97,0.15,-0.91,-0.14,1018.50,6.22,-11.97,-11.98
428437,-53.22,149.27,-26.96,0.07,-0.78,-0.02,1018.55,6.24,-12.37,-12.37
428513,-14.76,267.00,97.27,0.11,-0.95,-0.12,1018.50,6.22,-11.97,-11.97
428588,-37.75,299.38,176.77,0.24,-0.95,-0.09,1018.44,6.24,-11.50,-11.49
428664,-15.19,273.00,87.85,0.12,-1.00,-0.03,1018.39,6.22,-11.10,-11.10
428739,68.30,199.27,-87.42,0.04,-0.90,-0.28,1018.50,6.22,-11.97,-11.98
428814,140.62,38.87,-14.75,0.13,-1.40,-0.45,1018.50,6.22,-11.97,-11.97
428889,16.17,-59.40,-86.76,-0.15,-0.98,-0.17,1018.50,6.22,-11.97,-11.97
428965,-105.19,-155.62,-12.70,-0.04,-1.04,-0.13,1018.39,6.22,-11.10,-11.09
429044,-11.02,-105.10,99.12,0.25,-1.13,0.26,1018.39,6.22,-11.10,-11.10
429119,109.29,-58.68,163.90,0.05,-1.05,-0.15,1018.44,6.24,-11.50,-11.50
429195,45.62,148.89,86.92,-0.89,-1.15,-1.97,1018.39,6.22,-11.10,-11.10
429270,-17.00,-17.66,-22.00,0.48,-0.97,0.56,1018.50,6.22,-11.97,-11.98
429345,-34.59,6.34,-45.77,-0.08,-0.96,-0.21,1018.39,6.22,-11.10,-11.09
429420,-51.55,-3.86,-36.96,-0.11,-0.94,-0.13,1018.50,6.22,-11.97,-11.98
429496,12.69,27.03,-9.81,-0.12,-0.90,-0.14,1018.39,6.22,-11.10,-11.09
429570,51.96,46.28,3.76,-0.09,-0.98,-0.20,1018.44,6.24,-11.50,-11.50
429643,29.00,33.64,19.61,-0.10,-0.95,-0.15,1018.50,6.22,-11.97,-11.98
429717,-27.92,4.80,16.41,0.03,-1.02,-0.03,1018.50,6.22,-11.97,-11.97
429790,-10.38,-0.55,-21.88,0.02,-1.08,0.04,1018.55,6.24,-12.37,-12.37
429864,-30.96,-1.02,-13.02,-0.01,-1.04,0.01,1018.50,6.22,-11.97,-11.97
429939,-17.73,-20.21,-10.76,-0.00,-1.02,0.01,1018.50,6.22,-11.97,-11.97
430018,11.24,-14.90,15.67,-0.07,-1.01,-0.03,1018.55,6.24,-12.37,-12.37
430090,11.78,-1.78,-0.70,-0.06,-1.07,-0.07,1018.55,6.24,-12.37,-12.37
430164,-9.44,-18.73,3.00,-0.09,-1.10,-0.07,1018.39,6.22,-11.10,-11.09
430238,-23.43,-15.16,14.67,-0.04,-1.07,-0.06,1018.39,6.22,-11.10,-11.10
430314,-28.59,1.38,7.51,-0.03,-1.01,-0.06,1018.39,6.22,-11.10,-11.10
430387,-26.04,-1.43,4.57,-0.04,-1.00,-0.07,1018.39,6.22,-11.10,-11.10
430461,-15.48,14.16,13.79,-0.03,-1.01,-0.08,1018.39,6.22,-11.10,-11.10
430536,-8.45,17.61,4.55,-0.00,-1.06,-0.10,1018.39,6.22,-11.10,-11.10
430609,-24.97,13.33,2.31,-0.01,-1.08,-0.13,1018.39,6.22,-11.10,-11.10
430683,-37.99,15.64,3.91,-0.01,-1.10,-0.20,1018.39,6.22,-11.10,-11.10
430757,-45.55,28.48,2.69,-0.01,-1.07,-0.25,1018.39,6.22,-11.10,-11.10
430831,-18.35,62.66,8.08,-0.09,-1.00,-0.30,1018.39,6.22,-11.10,-11.10
430905,-14.15,118.49,26.52,-0.14,-0.99,-0.33,1018.39,6.22,-11.10,-11.10
430981,-33.15,151.30,45.45,-0.24,-1.02,-0.35,1018.50,6.22,-11.97,-11.98
431057,-9.78,157.45,28.31,-0.30,-0.92,-0.27,1018.39,6.22,-11.10,-11.09
431131,19.36,195.19,-52.65,-0.38,-0.98,-0.24,1018.39,6.22,-11.10,-11.10
431208,-54.09,195.56,-37.16,-0.29,-1.02,-0.13,1018.50,6.22,-11.97,-11.98
431285,-77.90,197.30,-33.75,-0.10,-1.04,-0.07,1018.55,6.24,-12.37,-12.37
431362,-59.35,226.54,20.55,-0.10,-0.95,-0.16,1018.39,6.22,-11.10,-11.09
431438,-26.64,215.15,36.12,-0.17,-0.90,-0.32,1018.50,6.22,-11.97,-11.98
431514,-26.80,198.20,35.47,-0.07,-0.94,-0.16,1018.39,6.22,-11.10,-11.09
431590,-28.09,175.82,25.88,-0.10,-1.00,-0.19,1018.39,6.22,-11.10,-11.10
431666,-26.13,178.54,44.16,-0.22,-0.95,-0.21,1018.39,6.22,-11.10,-11.10
431742,31.59,171.47,71.29,-0.18,-0.97,-0.24,1018.44,6.24,-11.50,-11.50
431817,63.30,279.90,63.44,0.01,-1.23,-0.26,1018.39,6.22,-11.10,-11.10
431891,-3.34,169.00,69.38,0.22,-1.17,0.09,1018.39,6.22,-11.10,-11.10
431964,-60.48,175.42,25.99,0.29,-0.95,-0.11,1018.50,6.22,-11.97,-11.98
432039,-21.05,147.33,57.65,0.26,-0.87,-0.08,1018.28,6.22,-10.22,-10.21
432114,31.27,139.39,66.67,0.32,-1.03,-0.05,1018.39,6.22,-11.10,-11.10
432188,24.11,150.61,20.45,0.15,-1.04,-0.20,1018.39,6.22,-11.10,-11.10
432262,-16.68,119.70,51.79,0.02,-0.94,-0.44,1018.39,6.22,-11.10,-11.10
432337,5.96,43.73,31.54,-0.00,-0.93,-0.34,1018.39,6.22,-11.10,-11.10
432410,16.16,74.48,15.24,-0.02,-0.93,-0.24,1018.39,6.22,-11.10,-11.10
432484,33.15,66.81,-7.45,0.12,-0.89,-0.41,1018.39,6.22,-11.10,-11.10
432557,20.77,36.41,12.12,0.02,-0.91,-0.36,1018.50,6.22,-11.97,-11.98
432630,-9.09,32.29,24.48,0.14,-0.95,-0.23,1018.39,6.22,-11.10,-11.09
432703,-17.84,-63.60,-51.84,0.23,-1.19,-0.23,1018.39,6.22,-11.10,-11.10
432779,-15.09,-95.36,-58.38,-0.10,-1.22,-0.03,1018.39,6.22,-11.10,-11.10
432856,54.02,-5.77,-82.73,0.15,-1.30,-0.17,1018.39,6.22,-11.10,-11.10
